,0
0,-19360.621121313652
1,-19360.621121313652
2,-19360.621121313652
3,-19360.621121313652
4,-19360.621121313652
5,-19360.621121313652
6,-19360.621121313652
7,-7282.212136421692
8,-7282.212136421692
9,-7282.212136421692
10,12550.535006777838
11,12550.535006777838
12,12550.535006777838
13,12550.535006777838
14,12550.535006777838
15,12550.535006777838
16,103289.2276894774
17,103289.2276894774
18,103289.2276894774
19,103289.2276894774
20,44319.922507805386
21,44319.922507805386
22,44319.922507805386
23,44319.922507805386
24,57009.179619289185
25,-7282.212136421692
26,-7282.212136421692
27,-7282.212136421692
28,-7282.212136421692
29,-7282.212136421692
30,-7282.212136421692
31,-7282.212136421692
32,-7282.212136421692
33,44319.922507805386
34,44319.922507805386
35,103289.2276894774
36,103289.2276894774
37,103289.2276894774
38,103289.2276894774
39,83271.50347131827
40,83271.50347131827
41,29202.880067437924
42,55037.6542360976
43,753.3096278285767
44,753.3096278285767
45,753.3096278285767
46,753.3096278285767
47,753.3096278285767
48,753.3096278285767
49,753.3096278285767
50,753.3096278285767
51,753.3096278285767
52,753.3096278285767
53,870.8340681253586
54,870.8340681253586
55,870.8340681253586
56,870.8340681253586
57,870.8340681253586
58,870.8340681253586
59,870.8340681253586
60,870.8340681253586
61,870.8340681253586
62,870.8340681253586
63,870.8340681253586
64,870.8340681253586
65,870.8340681253586
66,870.8340681253586
67,870.8340681253586
68,870.8340681253586
69,870.8340681253586
70,870.8340681253586
71,870.8340681253586
72,870.8340681253586
73,870.8340681253586
74,870.8340681253586
75,870.8340681253586
76,870.8340681253586
77,870.8340681253586
78,870.8340681253586
79,870.8340681253586
80,1224229.0228498967
81,82260.59451934067
82,870.8340681253586
83,870.8340681253586
84,870.8340681253586
85,870.8340681253586
86,870.8340681253586
87,870.8340681253586
88,870.8340681253586
89,870.8340681253586
90,870.8340681253586
91,870.8340681253586
92,870.8340681253586
93,870.8340681253586
94,870.8340681253586
95,870.8340681253586
96,870.8340681253586
97,5415.2480694213
98,7813.915762024974
99,7813.915762024974
100,870.8340681253586
101,584847.2241734819
102,870.8340681253586
103,870.8340681253586
104,870.8340681253586
105,870.8340681253586
106,870.8340681253586
107,870.8340681253586
108,870.8340681253586
109,870.8340681253586
110,870.8340681253586
111,870.8340681253586
112,870.8340681253586
113,870.8340681253586
114,870.8340681253586
115,870.8340681253586
116,870.8340681253586
117,870.8340681253586
118,870.8340681253586
119,870.8340681253586
120,870.8340681253586
121,870.8340681253586
122,870.8340681253586
123,870.8340681253586
124,870.8340681253586
125,870.8340681253586
126,870.8340681253586
127,870.8340681253586
128,870.8340681253586
129,870.8340681253586
130,870.8340681253586
131,870.8340681253586
132,870.8340681253586
133,88407.9620956384
134,1776.7090292621988
135,7813.915762024974
136,7813.915762024974
137,870.8340681253586
138,870.8340681253586
139,870.8340681253586
140,870.8340681253586
141,870.8340681253586
142,870.8340681253586
143,870.8340681253586
144,870.8340681253586
145,870.8340681253586
146,870.8340681253586
147,870.8340681253586
148,870.8340681253586
149,870.8340681253586
150,870.8340681253586
151,870.8340681253586
152,870.8340681253586
153,5959.593679703896
154,5888.596675139005
155,-7282.212136421692
156,5888.596675139005
157,6186.639792571785
158,5959.593679703896
159,5959.593679703896
160,5959.593679703896
161,5959.593679703896
162,5959.593679703896
163,1224229.0228498967
164,54018.63823322674
165,54018.63823322674
166,6784.717466878488
167,5888.596675139005
168,119264.21891229496
169,119264.21891229496
170,4871.772165209446
171,4871.772165209446
172,4871.772165209446
173,4871.772165209446
174,4871.772165209446
175,4871.772165209446
176,4871.772165209446
177,4871.772165209446
178,4871.772165209446
179,4871.772165209446
180,4871.772165209446
181,4871.772165209446
182,4871.772165209446
183,4871.772165209446
184,4871.772165209446
185,4871.772165209446
186,4871.772165209446
187,4871.772165209446
188,4871.772165209446
189,4871.772165209446
190,4871.772165209446
191,4871.772165209446
192,4871.772165209446
193,4871.772165209446
194,4871.772165209446
195,4871.772165209446
196,4871.772165209446
197,4871.772165209446
198,4871.772165209446
199,4871.772165209446
200,4871.772165209446
201,4871.772165209446
202,4871.772165209446
203,4871.772165209446
204,4871.772165209446
205,4871.772165209446
206,4871.772165209446
207,4871.772165209446
208,4871.772165209446
209,4871.772165209446
210,4871.772165209446
211,4871.772165209446
212,4871.772165209446
213,4871.772165209446
214,4871.772165209446
215,4871.772165209446
216,4871.772165209446
217,4871.772165209446
218,4871.772165209446
219,4871.772165209446
220,4871.772165209446
221,4871.772165209446
222,4871.772165209446
223,4871.772165209446
224,4871.772165209446
225,4871.772165209446
226,4871.772165209446
227,4871.772165209446
228,4871.772165209446
229,4871.772165209446
230,4871.772165209446
231,4871.772165209446
232,4871.772165209446
233,4871.772165209446
234,4871.772165209446
235,4871.772165209446
236,4871.772165209446
237,4871.772165209446
238,4871.772165209446
239,4871.772165209446
240,4871.772165209446
241,4871.772165209446
242,4871.772165209446
243,4871.772165209446
244,4871.772165209446
245,4871.772165209446
246,4871.772165209446
247,4871.772165209446
248,4871.772165209446
249,4871.772165209446
250,4871.772165209446
251,4871.772165209446
252,4871.772165209446
253,4871.772165209446
254,4871.772165209446
255,4871.772165209446
256,4871.772165209446
257,4871.772165209446
258,4871.772165209446
259,4871.772165209446
260,4871.772165209446
261,4871.772165209446
262,4871.772165209446
263,4871.772165209446
264,4871.772165209446
265,4871.772165209446
266,4871.772165209446
267,4871.772165209446
268,4871.772165209446
269,4871.772165209446
270,4871.772165209446
271,4871.772165209446
272,4871.772165209446
273,4871.772165209446
274,4871.772165209446
275,4871.772165209446
276,4871.772165209446
277,4871.772165209446
278,4871.772165209446
279,4871.772165209446
280,4871.772165209446
281,4871.772165209446
282,4871.772165209446
283,4871.772165209446
284,4871.772165209446
285,4871.772165209446
286,4871.772165209446
287,4871.772165209446
288,4871.772165209446
289,4871.772165209446
290,4871.772165209446
291,4871.772165209446
292,4871.772165209446
293,4871.772165209446
294,119264.21891229496
295,4871.772165209446
