,0
562,99.72535
563,103.01102
564,103.01102
565,103.01102
566,103.01102
567,103.01102
568,103.01102
569,108.53542
570,108.53542
571,108.53542
572,108.53542
573,93.74848
574,93.74848
575,93.74848
576,93.74848
577,93.74848
578,93.74848
579,99.72535
580,99.72535
581,103.01102
582,103.01102
583,103.01102
584,103.01102
585,108.53542
586,108.53542
587,108.53542
588,108.53542
589,108.53542
590,108.53542
591,2600.93
592,494.29428
593,453.95734
594,453.95734
595,1086.8168
596,1264.0426
597,1264.0426
598,1264.0426
599,1264.0426
600,2389.2612
601,2096.514
602,1994.6072
603,1345.1306
604,2600.93
605,1264.0426
606,90254.055
607,4410.0547
608,3245.267
609,32802.39
610,30889.285
611,340.7641
612,272.89578
613,340.7641
614,340.7641
615,340.7641
616,340.7641
617,1728.1543
618,1728.1543
619,272.89578
620,1728.1543
621,468.6996
622,1418288.5
623,2650.7393
624,117.15908
625,468.6996
626,242.85957
627,211864.06
628,88.89851
629,8608.79
630,8608.79
631,8608.79
632,10629.02
633,10629.02
634,3572.8972
635,3572.8972
636,5041.28
637,5041.28
638,5041.28
639,117.15908
640,88.89851
641,88.89851
642,88.89851
643,156.54076
644,156.54076
645,164.29831
646,164.29831
647,164.29831
648,164.29831
649,164.29831
650,164.29831
651,164.29831
652,156.54076
653,89.84812
654,89.84812
655,89.84812
656,96.21187
657,96.21187
658,96.21187
659,96.21187
660,96.21187
661,96.21187
662,96.21187
663,159.77675
664,159.77675
665,159.77675
666,159.77675
667,159.77675
668,123.68952
669,123.68952
670,164.29831
671,164.29831
672,156.54076
673,156.54076
674,192.72383
675,192.72383
676,192.72383
677,192.72383
678,187.72287
679,187.72287
680,123.68952
681,123.68952
682,123.68952
683,123.68952
684,123.68952
685,123.68952
686,123.68952
687,123.68952
688,123.68952
689,123.68952
690,154.50243
691,154.50243
692,154.50243
693,154.50243
694,154.50243
695,154.50243
696,154.50243
697,154.50243
698,154.50243
699,154.50243
700,156.3741
701,156.3741
702,156.3741
703,156.3741
704,156.3741
705,156.3741
706,156.3741
707,156.3741
708,133.08226
709,133.08226
710,98.29391
711,98.29391
712,98.29391
713,91.18508
714,91.18508
715,91.18508
716,91.18508
717,91.18508
718,91.18508
719,91.18508
720,121.516304
721,121.516304
722,121.516304
723,133.10802
724,133.10802
725,133.10802
726,133.10802
727,133.10802
728,133.10802
729,133.10802
730,142.9165
731,142.9165
732,142.9165
733,142.9165
734,142.9165
735,142.9165
736,142.9165
737,142.9165
738,118.59316
739,118.59316
740,201.63492
741,201.63492
742,201.63492
743,201.63492
744,201.63492
745,201.63492
746,201.63492
747,201.63492
748,158.80273
749,158.80273
750,118.59316
751,118.59316
752,118.59316
753,201.63492
754,201.63492
755,201.63492
756,201.63492
757,201.63492
758,158.80273
759,158.80273
760,116.609055
761,116.609055
762,149.24062
763,149.24062
764,149.24062
765,149.24062
766,195.62639
767,195.62639
768,189.07956
769,559.1033
770,559.1033
771,559.1033
772,559.1033
773,559.1033
774,559.1033
775,450.77182
776,450.77182
777,450.77182
778,503.31628
779,559.2555
780,559.2555
781,559.2555
782,544.411
783,544.411
784,614.4113
785,614.4113
786,614.4113
787,614.4113
788,614.4113
789,614.4113
790,614.4113
791,614.4113
792,614.4113
793,650.9975
794,650.9975
795,650.9975
796,650.9975
797,650.9975
798,714.1671
799,714.1671
800,714.1671
801,696.3423
802,696.3423
803,696.3423
804,696.3423
805,696.3423
806,696.3423
807,751.7782
808,751.7782
809,751.7782
810,751.7782
811,751.7782
812,740.9122
813,740.9122
814,740.9122
815,529.43774
816,529.43774
817,527.41254
818,508.3706
819,508.3706
820,508.3706
821,602.7058
822,602.7058
823,602.7058
824,602.7058
825,602.7058
826,494.39706
827,494.39706
828,494.39706
829,498.27213
830,498.27213
831,498.27213
832,498.27213
833,498.27213
834,498.27213
835,596.8343
836,596.8343
837,596.8343
838,596.8343
839,596.8343
840,504.9263
841,504.9263
842,504.9263
843,504.9263
844,504.9263
845,504.9263
846,504.9263
847,504.9263
848,643.1583
849,586.4694
850,195.62639
851,195.62639
852,312.84387
853,167.01323
854,216.80197
855,216.80197
856,289.00943
857,608.38544
858,608.38544
859,289.00943
860,289.00943
861,459.89056
862,559.2555
863,559.2555
864,599.25867
865,599.25867
866,599.25867
867,599.25867
868,599.25867
869,599.25867
870,499.02203
871,499.02203
872,499.02203
873,499.02203
874,544.411
875,608.38544
876,608.38544
877,608.38544
878,608.38544
879,608.38544
880,608.38544
881,608.38544
882,608.38544
883,498.04578
884,498.04578
885,498.04578
886,498.04578
887,498.04578
888,498.04578
889,498.04578
890,498.04578
891,498.04578
892,498.04578
893,498.04578
894,498.04578
895,498.04578
896,498.04578
897,498.04578
898,498.04578
899,498.04578
900,498.04578
901,498.04578
902,1548.0073
903,1548.0073
904,1548.0073
905,1548.0073
906,1548.0073
907,1548.0073
908,1548.0073
909,1548.0073
910,88.89851
911,1548.0073
912,1548.0073
913,1548.0073
914,1548.0073
915,1548.0073
916,1548.0073
917,1548.0073
918,1548.0073
919,1548.0073
920,1548.0073
921,3115.9346
922,3115.9346
923,5399.6074
924,5399.6074
925,5399.6074
926,6727.689
927,6727.689
928,6727.689
929,6727.689
930,6727.689
931,6727.689
932,6727.689
933,3320.884
934,3320.884
935,3320.884
936,586.4694
937,3662.4255
938,586.4694
939,3662.4255
940,3662.4255
941,3662.4255
942,3908.2117
943,3908.2117
944,3908.2117
945,3841.896
946,3310.8945
947,3310.8945
948,3310.8945
949,3310.8945
950,3310.8945
951,3310.8945
952,3310.8945
953,2751.2854
954,2125.571
955,2125.571
956,2125.571
957,2125.571
958,2125.571
959,2125.571
960,2125.571
961,2125.571
962,3085.8062
963,3085.8062
964,2985.328
965,2985.328
966,2985.328
967,2985.328
968,2751.2854
969,2638.455
970,2985.328
971,2985.328
972,2985.328
973,2985.328
974,2985.328
975,2985.328
976,2985.328
977,2985.328
978,2985.328
979,2679.0818
980,2679.0818
981,2679.0818
982,2679.0818
983,2679.0818
984,2679.0818
985,2679.0818
986,2679.0818
987,2679.0818
988,2452.8687
989,2452.8687
990,2594.2578
991,2594.2578
992,2594.2578
993,2594.2578
994,2594.2578
995,2576.7686
996,2576.7686
997,2576.7686
998,2576.7686
999,2576.7686
1000,2576.7686
1001,2576.7686
1002,2576.7686
1003,2576.7686
1004,2576.7686
1005,2576.7686
1006,2576.7686
1007,2576.7686
1008,2576.7686
1009,2576.7686
1010,2576.7686
1011,2576.7686
1012,2576.7686
1013,2576.7686
1014,2576.7686
1015,2625.9553
1016,2576.7686
1017,2576.7686
1018,2576.7686
1019,2576.7686
1020,2576.7686
1021,2625.9553
1022,2625.9553
1023,2625.9553
1024,2625.9553
1025,2625.9553
1026,2625.9553
1027,2625.9553
1028,2625.9553
1029,2625.9553
1030,3078.6716
1031,3078.6716
1032,2576.7686
1033,2576.7686
1034,2576.7686
1035,2576.7686
1036,3078.6716
1037,3021.365
1038,3021.365
1039,3021.365
1040,3021.365
1041,3134.6401
1042,3134.6401
1043,3134.6401
1044,3134.6401
1045,3863.8335
1046,3863.8335
1047,3863.8335
1048,3696.8398
1049,3696.8398
1050,3696.8398
1051,3696.8398
1052,3755.7346
1053,3755.7346
1054,3755.7346
1055,3755.7346
1056,3736.318
1057,3736.318
1058,3736.318
1059,3736.318
1060,3736.318
1061,3736.318
1062,2499.7476
1063,2499.7476
1064,2499.7476
1065,2499.7476
1066,2499.7476
1067,2499.7476
1068,2499.7476
1069,2499.7476
1070,1923.5858
1071,2625.9553
1072,1923.5858
1073,3030.671
1074,3597.1372
1075,3774.3313
1076,4346.9087
1077,4947.5454
1078,4947.5454
1079,2648.4053
1080,3410.3223
1081,3410.3223
1082,4270.9526
1083,4270.9526
1084,4795.094
1085,4247.3105
1086,2347.3384
1087,2347.3384
1088,2347.3384
1089,2347.3384
1090,3199.1975
1091,3199.1975
1092,3329.9912
1093,3329.9912
1094,3329.9912
1095,2454.4238
1096,2454.4238
1097,1809.3585
1098,1809.3585
1099,1809.3585
1100,1809.3585
1101,1717.3145
1102,1648.2133
1103,1648.2133
1104,1648.2133
1105,1648.2133
1106,2674.4688
1107,2674.4688
1108,2625.9553
1109,2625.9553
1110,2625.9553
1111,2674.4688
1112,2625.9553
1113,2625.9553
1114,2625.9553
1115,2625.9553
1116,2625.9553
1117,2625.9553
1118,1923.5858
1119,4240.2754
1120,4240.2754
1121,4240.2754
1122,4240.2754
1123,4240.2754
1124,4912.6514
1125,3519.8733
1126,3519.8733
1127,1961.0758
1128,1961.0758
1129,1961.0758
1130,1961.0758
1131,3925.2734
1132,3108.104
1133,3108.104
1134,3108.104
1135,3108.104
1136,2674.4688
1137,2674.4688
1138,2674.4688
1139,3108.104
1140,2648.4053
1141,2648.4053
1142,2648.4053
1143,2648.1348
1144,2648.1348
1145,3410.3223
1146,3410.3223
1147,3410.3223
1148,4270.9526
1149,4270.9526
1150,2347.3384
1151,2643.35
1152,2643.35
1153,2643.35
1154,2643.35
1155,2643.35
1156,2643.35
1157,2643.35
1158,2643.35
1159,2643.35
1160,2643.35
1161,2643.35
1162,2643.35
1163,2643.35
1164,2643.35
1165,2643.35
1166,2643.35
1167,2643.35
1168,2643.35
1169,2643.35
1170,2643.35
1171,2674.4688
1172,2674.4688
1173,2643.35
1174,2643.35
1175,2643.35
1176,2643.35
1177,2643.35
1178,2643.35
1179,2643.35
1180,2643.35
1181,2643.35
1182,2643.35
1183,2643.35
1184,2643.35
1185,2643.35
1186,2643.35
1187,2643.35
1188,2643.35
1189,2643.35
1190,2643.35
1191,2643.35
1192,2643.35
1193,2643.35
1194,2643.35
1195,2643.35
1196,2643.35
1197,2643.35
1198,2643.35
1199,2643.35
1200,2643.35
1201,2643.35
1202,2643.35
1203,2643.35
1204,2643.35
1205,2643.35
1206,2643.35
1207,2643.35
1208,2643.35
1209,2643.35
1210,2643.35
1211,2643.35
1212,2643.35
1213,2643.35
1214,2643.35
1215,2643.35
1216,2643.35
1217,2643.35
1218,2643.35
1219,2643.35
1220,2643.35
1221,2643.35
1222,2643.35
1223,2643.35
1224,2643.35
1225,2643.35
1226,2643.35
1227,2643.35
1228,2643.35
1229,2643.35
1230,2643.35
1231,117.15908
1232,2643.35
1233,2643.35
1234,2643.35
1235,2643.35
1236,2643.35
1237,2643.35
1238,1387.5642
1239,1387.5642
1240,1387.5642
1241,1387.5642
1242,1387.5642
1243,1387.5642
1244,1387.5642
1245,1387.5642
1246,1387.5642
1247,1387.5642
1248,1387.5642
1249,1387.5642
1250,1387.5642
1251,1387.5642
1252,1387.5642
1253,1387.5642
1254,1387.5642
1255,1387.5642
1256,1387.5642
1257,1387.5642
1258,1387.5642
1259,1387.5642
1260,1387.5642
1261,1387.5642
1262,1387.5642
1263,1387.5642
1264,1387.5642
1265,1387.5642
1266,1387.5642
1267,1387.5642
1268,1387.5642
1269,1387.5642
1270,1387.5642
1271,1387.5642
1272,1387.5642
1273,1387.5642
1274,1387.5642
1275,1387.5642
1276,1387.5642
1277,1387.5642
1278,1387.5642
1279,1387.5642
1280,1387.5642
1281,1387.5642
1282,1387.5642
1283,1387.5642
1284,1387.5642
1285,1387.5642
1286,1387.5642
1287,1387.5642
1288,1387.5642
1289,1387.5642
1290,1387.5642
1291,1387.5642
1292,1387.5642
1293,1387.5642
1294,1387.5642
1295,1387.5642
1296,1387.5642
1297,1387.5642
1298,1387.5642
1299,1387.5642
1300,1387.5642
1301,1387.5642
1302,1387.5642
1303,1387.5642
1304,1387.5642
1305,1387.5642
1306,1387.5642
1307,1387.5642
1308,1387.5642
1309,1387.5642
1310,1387.5642
1311,1387.5642
1312,1387.5642
1313,1387.5642
1314,1387.5642
1315,1387.5642
1316,1387.5642
1317,1387.5642
1318,1387.5642
1319,1387.5642
1320,1387.5642
1321,1387.5642
1322,1387.5642
1323,1387.5642
1324,1387.5642
1325,1387.5642
1326,1387.5642
1327,1387.5642
1328,1387.5642
1329,1387.5642
1330,1387.5642
1331,1387.5642
1332,1387.5642
1333,1387.5642
1334,1387.5642
1335,1387.5642
1336,1387.5642
1337,1387.5642
1338,1387.5642
1339,1387.5642
1340,1387.5642
1341,1387.5642
1342,1387.5642
1343,1387.5642
1344,1387.5642
1345,1387.5642
1346,1387.5642
1347,1387.5642
1348,1387.5642
1349,1387.5642
1350,1387.5642
1351,1387.5642
1352,1387.5642
1353,1387.5642
1354,1387.5642
1355,1387.5642
1356,1387.5642
1357,1387.5642
1358,1387.5642
1359,1387.5642
1360,1387.5642
1361,1387.5642
1362,1387.5642
1363,1387.5642
1364,1387.5642
1365,1387.5642
1366,1387.5642
1367,1387.5642
1368,1387.5642
1369,1387.5642
1370,1387.5642
1371,1387.5642
1372,1387.5642
1373,1387.5642
1374,1387.5642
1375,2979.3645
1376,2979.3645
1377,2979.3645
1378,2979.3645
1379,2979.3645
1380,2979.3645
1381,2979.3645
1382,2979.3645
1383,2979.3645
1384,2979.3645
1385,2979.3645
1386,2979.3645
1387,2979.3645
1388,2979.3645
1389,187.72287
1390,2979.3645
1391,164.29831
1392,164.29831
1393,164.29831
1394,2979.3645
1395,156.54076
1396,2979.3645
1397,2979.3645
1398,156.54076
1399,156.54076
1400,2979.3645
1401,192.72383
1402,2979.3645
1403,192.72383
1404,2979.3645
1405,2979.3645
1406,164.29831
1407,2979.3645
1408,164.29831
1409,164.29831
1410,2979.3645
1411,156.54076
1412,2979.3645
1413,2979.3645
1414,156.54076
1415,2979.3645
1416,156.54076
1417,2979.3645
1418,192.72383
1419,2979.3645
1420,187.72287
1421,187.72287
1422,2979.3645
1423,2979.3645
1424,187.72287
1425,187.72287
1426,2979.3645
1427,2979.3645
1428,459.89056
1429,459.89056
1430,2979.3645
1431,2979.3645
1432,471.32126
1433,2979.3645
1434,459.89056
1435,2979.3645
1436,459.89056
1437,2979.3645
1438,2979.3645
1439,2979.3645
1440,471.32126
1441,2979.3645
1442,471.32126
1443,2979.3645
1444,471.32126
1445,2979.3645
1446,471.32126
1447,2979.3645
1448,471.32126
1449,471.32126
1450,2979.3645
1451,2979.3645
1452,471.32126
1453,2979.3645
1454,471.32126
1455,471.32126
1456,2979.3645
1457,2979.3645
1458,471.32126
1459,471.32126
1460,2979.3645
1461,2979.3645
1462,471.32126
1463,2979.3645
1464,413.10706
1465,2979.3645
1466,450.77182
1467,2979.3645
1468,450.77182
1469,527.41254
1470,2979.3645
1471,2979.3645
1472,567.6876
1473,567.6876
1474,2979.3645
1475,2979.3645
1476,567.6876
1477,2979.3645
1478,567.6876
1479,2979.3645
1480,567.6876
1481,508.3706
1482,2979.3645
1483,2979.3645
1484,508.3706
1485,508.3706
1486,2979.3645
1487,508.3706
1488,2979.3645
1489,2979.3645
1490,508.3706
1491,508.3706
1492,2979.3645
1493,2979.3645
1494,508.3706
1495,2979.3645
1496,508.3706
1497,602.7058
1498,2979.3645
1499,602.7058
1500,2275.2961
1501,602.7058
1502,494.39706
1503,494.39706
1504,498.27213
1505,3115.9346
1506,6727.689
1507,6727.689
1508,6727.689
1509,6727.689
1510,6727.689
1511,6727.689
1512,6727.689
1513,6727.689
1514,6727.689
1515,6727.689
1516,3320.884
1517,3320.884
1518,3320.884
1519,3320.884
1520,3320.884
1521,3320.884
1522,3662.4255
1523,3662.4255
1524,3662.4255
1525,164.29831
1526,164.29831
1527,164.29831
1528,187.72287
1529,187.72287
1530,187.72287
1531,187.72287
1532,187.72287
1533,164.29831
1534,192.72383
1535,192.72383
1536,192.72383
1537,192.72383
1538,192.72383
1539,192.72383
1540,102.23333
1541,130.9793
1542,130.9793
1543,130.9793
1544,178.56627
1545,178.56627
1546,178.56627
1547,234.60048
1548,234.60048
1549,234.60048
1550,234.60048
1551,234.60048
1552,234.60048
1553,234.60048
1554,137.27888
1555,108.304756
1556,108.304756
1557,189.5606
1558,189.5606
1559,189.5606
1560,189.5606
1561,189.5606
1562,189.5606
1563,189.5606
1564,189.5606
1565,189.5606
1566,189.5606
1567,189.5606
1568,190.08102
1569,190.08102
1570,149.24062
1571,149.24062
1572,149.24062
1573,195.62639
1574,222.21796
1575,324.63483
1576,294.41336
1577,294.41336
1578,294.41336
1579,294.41336
1580,294.41336
1581,156.97588
1582,156.97588
1583,294.41336
1584,294.41336
1585,294.41336
1586,294.41336
1587,284.97568
1588,284.97568
1589,284.97568
1590,309.463
1591,309.463
1592,309.463
1593,309.463
1594,309.463
1595,372.8334
1596,372.8334
1597,372.8334
1598,372.8334
1599,372.8334
1600,372.8334
1601,372.8334
1602,372.8334
1603,372.8334
1604,372.8334
1605,88.89851
1606,2275.2961
1607,2275.2961
1608,1418288.5
1609,2275.2961
1610,2275.2961
1611,2275.2961
1612,2275.2961
1613,2275.2961
1614,2275.2961
1615,2275.2961
1616,2275.2961
1617,2275.2961
1618,2275.2961
1619,2275.2961
1620,2275.2961
1621,2275.2961
1622,2275.2961
1623,2275.2961
1624,2275.2961
1625,2275.2961
1626,2275.2961
1627,2275.2961
1628,2275.2961
1629,2275.2961
1630,2275.2961
1631,2275.2961
1632,2275.2961
1633,2275.2961
1634,2275.2961
1635,2275.2961
1636,2275.2961
1637,2275.2961
1638,2275.2961
1639,2275.2961
1640,2275.2961
1641,2275.2961
1642,2275.2961
1643,2275.2961
1644,2275.2961
1645,2275.2961
1646,2275.2961
1647,2275.2961
1648,2275.2961
1649,2275.2961
1650,2275.2961
1651,2275.2961
1652,2275.2961
1653,2275.2961
1654,2275.2961
1655,2275.2961
1656,2275.2961
1657,2275.2961
1658,2275.2961
1659,2275.2961
1660,2275.2961
1661,2275.2961
1662,2275.2961
1663,2275.2961
1664,2275.2961
1665,2275.2961
1666,2275.2961
1667,2275.2961
1668,2275.2961
1669,2275.2961
1670,2275.2961
1671,2275.2961
1672,2275.2961
1673,2275.2961
1674,2275.2961
1675,2275.2961
1676,2275.2961
1677,2275.2961
1678,2275.2961
1679,2275.2961
1680,2275.2961
1681,2275.2961
1682,2275.2961
1683,2275.2961
1684,2275.2961
1685,2275.2961
1686,2275.2961
1687,2275.2961
1688,2275.2961
1689,2275.2961
1690,2275.2961
1691,2275.2961
1692,2275.2961
1693,2275.2961
1694,2275.2961
1695,2275.2961
1696,2275.2961
1697,2275.2961
1698,2275.2961
1699,2275.2961
1700,2275.2961
1701,2275.2961
1702,2275.2961
1703,2275.2961
1704,2275.2961
1705,2275.2961
1706,2275.2961
1707,2275.2961
1708,2275.2961
1709,2275.2961
1710,2275.2961
1711,2275.2961
1712,2275.2961
1713,2275.2961
1714,2275.2961
1715,2275.2961
1716,2275.2961
1717,2275.2961
1718,2275.2961
1719,2275.2961
1720,2275.2961
1721,2275.2961
1722,2275.2961
1723,2275.2961
1724,2275.2961
1725,2275.2961
1726,2275.2961
1727,2275.2961
1728,2275.2961
1729,2275.2961
1730,2275.2961
1731,2275.2961
1732,2275.2961
1733,2275.2961
1734,2275.2961
1735,2275.2961
1736,2275.2961
1737,2275.2961
1738,2275.2961
1739,2275.2961
1740,2275.2961
1741,2275.2961
1742,2275.2961
1743,2275.2961
1744,2275.2961
1745,2275.2961
1746,2275.2961
1747,2275.2961
1748,2275.2961
1749,2275.2961
1750,2275.2961
1751,2275.2961
1752,2275.2961
1753,2275.2961
1754,2275.2961
1755,2275.2961
1756,2275.2961
1757,2275.2961
1758,2275.2961
1759,2275.2961
1760,2275.2961
1761,2275.2961
1762,2275.2961
1763,2275.2961
1764,2275.2961
1765,2275.2961
1766,2275.2961
1767,2275.2961
1768,2275.2961
1769,2275.2961
1770,2275.2961
1771,2275.2961
1772,2275.2961
1773,2275.2961
1774,2275.2961
1775,2275.2961
1776,2275.2961
1777,2275.2961
1778,2275.2961
1779,2275.2961
1780,2275.2961
1781,2275.2961
1782,2275.2961
1783,2275.2961
1784,2275.2961
1785,2275.2961
1786,2275.2961
1787,2275.2961
1788,2275.2961
1789,2275.2961
1790,2275.2961
1791,2275.2961
1792,2275.2961
